id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
5d800818-bdea-4d8a-a471-5da719dd41fa,Davi Luiz Novais,1963-09-14,150.025.134-33,70104-035,Duarte,TO,Brasil,F,+55 (051) 6740 2590,15002513433@exemplo.com.br,2024-04-28
c23973f5-903e-4423-b591-8f3e4ec6b59e,Dr. Josué Azevedo,1972-11-05,750.771.262-07,39497973,Silveira,PI,Brasil,F,(021) 3505-2865,75077126207@exemplo.com.br,2025-01-31
6514a4bb-542f-4ef6-9167-e2352686551b,Esther Moreira,1994-07-09,947.991.315-98,91584402,Pimenta,MT,Brasil,M,81 7242-8067,94799131598@exemplo.com.br,2024-12-11
f5c87dab-57e9-4cb7-8b51-c395cd3991c0,Maria Julia Peixoto,2000-01-14,609.103.481-34,29149185,da Mata,MA,Brasil,F,31 6420-1642,60910348134@exemplo.com.br,2023-11-19
25626f43-0169-41ac-84e8-8b17bf0f8ea0,Vinicius Garcia,1975-09-05,064.716.055-78,94006722,Viana de Monteiro,AC,Brasil,F,0300-373-7065,06471605578@exemplo.com.br,2024-09-24
15c8db6c-fdcf-4d40-8793-b162a9a75b26,Allana Mendonça,1998-08-01,639.209.302-47,56573042,Aragão,MA,Brasil,F,+55 (051) 5457-7244,63920930247@exemplo.com.br,2025-04-11
a6c61ae8-04b2-4197-a7f2-5a0c6da2474d,Danilo Vasconcelos,1992-02-10,321.223.891-89,18554-519,Leão,PE,Brasil,M,0800 429 0728,32122389189@exemplo.com.br,2024-12-17
d80c02f8-66dd-4115-ab88-2a8808358da2,Gabriel Sá,1953-10-10,243.396.279-89,34155710,Cunha,MA,Brasil,M,0900 009 8164,24339627989@exemplo.com.br,2024-04-04
4d111adb-4a80-46f2-bbc0-550cf04b0cff,Miguel da Conceição,1968-11-30,251.520.037-05,38449952,Cassiano de Minas,MG,Brasil,M,+55 (011) 4944-5526,25152003705@exemplo.com.br,2023-06-19
ba81b39d-6d93-4c08-86e8-0bdb4d12a6b3,Sra. Lara Peixoto,1960-02-19,228.425.560-51,03892875,da Paz,MS,Brasil,F,51 7143 2319,22842556051@exemplo.com.br,2024-01-22
3888a326-defa-43f9-848b-85f194c4897a,Caio Oliveira,1995-10-12,729.021.836-95,19403-765,Castro,SE,Brasil,F,0900 590 4098,72902183695@exemplo.com.br,2024-11-05
11efd07d-602f-422c-9e9c-53b3f63736af,Leonardo Costa,1976-09-25,691.189.993-82,95626-203,Peixoto da Serra,RO,Brasil,F,+55 (081) 2101 4940,69118999382@exemplo.com.br,2024-01-06
1ffb5f1f-6c5f-4ef3-83dc-c0c3876a48bf,Antonella Azevedo,1971-03-07,259.428.305-53,66723003,Cunha Alegre,AL,Brasil,F,+55 (041) 3640 8455,25942830553@exemplo.com.br,2025-01-21
36b4fdcb-a95d-4a50-b1e7-5b032180f49f,Marcos Vinicius Novaes,1950-09-14,556.765.540-14,54281876,Andrade,GO,Brasil,M,+55 61 4721-2929,55676554014@exemplo.com.br,2024-04-05
02ef48f2-078f-42f9-979f-7b77b2cd9ea5,Eloá Ferreira,1997-05-11,055.895.501-08,26576-966,da Cunha da Mata,SP,Brasil,M,0300 201 0831,05589550108@exemplo.com.br,2023-10-02
681ab8a9-ed31-4833-8b18-e14b32924740,Davi Aparecida,1953-06-06,105.574.682-05,15396095,Barbosa Verde,SC,Brasil,F,31 4127-9386,10557468205@exemplo.com.br,2025-03-17
12ebad72-eae5-4dc8-89f6-e4273a1e27f4,Allana Abreu,1953-08-05,873.253.680-05,04301-622,Correia,SE,Brasil,M,(051) 4470-3432,87325368005@exemplo.com.br,2024-06-01
0ef801aa-5e47-47fa-ae31-8361121e97a5,Caleb Rezende,1962-06-16,999.073.658-37,56904-012,Cunha do Sul,SP,Brasil,M,(031) 3340-0390,99907365837@exemplo.com.br,2023-08-20
1ba1ffb0-e96b-413b-b494-f0ba91aedd34,Murilo Pereira,1961-03-19,862.220.397-93,81287567,Abreu Paulista,RJ,Brasil,M,+55 11 2164 5243,86222039793@exemplo.com.br,2023-08-20
adcf686c-3dcd-48c2-a895-755b61e67e7e,Nicole Machado,1997-07-31,135.657.945-65,78779413,Casa Grande,PI,Brasil,M,31 0067 0931,13565794565@exemplo.com.br,2024-07-04
710e62ac-e85c-4fb9-bde8-e390628492fe,Srta. Mirella Azevedo,1971-10-19,130.642.984-54,20934294,Fernandes,SC,Brasil,F,51 4673 8515,13064298454@exemplo.com.br,2023-12-07
840d349b-fb30-4908-bb76-e0d23fae0507,Dra. Mariane Siqueira,2000-08-07,608.645.584-34,38939-275,Novaes do Campo,MS,Brasil,F,+55 71 3457 4659,60864558434@exemplo.com.br,2024-09-25
7e951502-dd4d-43e4-9742-00620bfe9d74,Bella Viana,1968-05-31,356.213.656-29,56216-099,Pereira da Mata,MT,Brasil,F,(084) 2078-8226,35621365629@exemplo.com.br,2023-08-14
8e858ef9-e8f6-42d2-998b-c029491681a8,Samuel Brito,1991-04-09,261.142.006-17,71029318,Souza da Praia,BA,Brasil,M,+55 41 5606-2711,26114200617@exemplo.com.br,2025-01-23
aefb4729-c298-47ea-9512-f51442a79e50,Rhavi da Cruz,1990-10-15,008.123.336-16,91334-880,Pinto de Minas,RN,Brasil,M,+55 (081) 9945 5979,00812333616@exemplo.com.br,2024-09-27
25406de8-d0c9-45a2-81d7-549163f618af,Sophia Sampaio,2004-03-30,993.571.002-59,29089-894,Nunes das Flores,CE,Brasil,F,+55 31 6393 8214,99357100259@exemplo.com.br,2023-10-06
58b7b47d-0c70-4fc4-b278-0e5c10c5482d,Natália Macedo,1969-09-04,005.587.615-00,01718-738,Lopes,MG,Brasil,F,+55 (084) 3381 0204,00558761500@exemplo.com.br,2023-10-26
02f0c3cb-e0c0-4700-8721-6eb25fcda5c7,Apollo Teixeira,1983-05-18,790.021.621-89,15207-626,Sousa,PR,Brasil,M,(061) 5404 0494,79002162189@exemplo.com.br,2024-11-13
515c5f8a-d9ef-4f9c-baea-1e8debf30d58,Camila Porto,1948-11-28,058.759.398-80,71060439,da Mata de Brito,GO,Brasil,F,(051) 0117 8394,05875939880@exemplo.com.br,2023-09-29
91c61078-50a7-402c-850c-ff76a8c58fd7,Luiz Miguel Azevedo,2001-10-05,908.474.052-37,89740146,Dias do Campo,PE,Brasil,F,11 6913 3357,90847405237@exemplo.com.br,2024-05-22
138607b1-62e1-4b1d-85c7-16392ca02b7d,Ana Júlia Novais,1944-06-26,574.880.104-25,49425-550,Vieira,MG,Brasil,F,+55 11 9057 0223,57488010425@exemplo.com.br,2024-04-02
11a7e864-db99-40ba-b682-c56862cff62c,Lívia Fogaça,1982-11-16,831.418.574-65,49388722,Marques Alegre,TO,Brasil,F,21 6140-8116,83141857465@exemplo.com.br,2024-01-04
f82c9a64-4ea3-4a61-85e7-bcaa4bbe7b20,Maria Alice Pastor,1966-10-03,192.699.578-30,71424826,Oliveira Verde,MT,Brasil,F,(041) 2051 8415,19269957830@exemplo.com.br,2024-07-29
f68cce41-89cb-4abc-8c6d-7fed3c0581f2,Rodrigo Ferreira,1951-06-09,057.787.540-27,71080432,Fogaça,PA,Brasil,F,+55 81 2671-9134,05778754027@exemplo.com.br,2024-11-16
9c068ee1-5721-47ba-b127-e7f1c610f0b0,João Guilherme Sousa,2003-03-16,059.312.335-49,38395925,Caldeira,RN,Brasil,M,(041) 7502-5903,05931233549@exemplo.com.br,2024-09-03
76da16d2-63d1-4e4e-ae00-d56485cba491,Lucca Rios,1962-02-10,970.517.829-47,06095396,das Neves,PB,Brasil,F,+55 11 4534-6063,97051782947@exemplo.com.br,2024-06-24
6cba6c50-56b6-4744-a694-e24a0acc2a24,Henry Gabriel Araújo,1941-12-22,841.138.271-82,19688799,Pinto Grande,AL,Brasil,F,84 1292 8648,84113827182@exemplo.com.br,2025-03-28
192d1df1-7200-4be2-86af-6dcefbe89e66,Maitê da Rosa,1960-12-13,123.118.030-86,99899-503,Sá de Cirino,RR,Brasil,M,+55 (061) 9448 8508,12311803086@exemplo.com.br,2024-04-09
28d4d6bb-0265-425c-b3c3-355163228cbc,Anthony da Mata,1986-09-15,290.112.281-67,99253-264,Vargas,MA,Brasil,F,+55 51 6453 6433,29011228167@exemplo.com.br,2025-02-02
7f5b98ad-7c32-4c1f-8817-bfd21f35d1bc,Larissa da Paz,1963-06-15,913.697.659-30,26233180,Sales Grande,SE,Brasil,F,(061) 9677-4688,91369765930@exemplo.com.br,2024-04-30
4fd23176-8f59-4908-9f9d-cac62280d85d,Ana Luiza Camargo,1985-04-06,573.107.165-53,91786-166,Castro do Galho,GO,Brasil,M,+55 (084) 3110 9631,57310716553@exemplo.com.br,2023-11-07
54e29ee8-a6f0-476e-a903-4663d7ace04e,Renan Brito,1969-05-05,866.516.908-11,14007-294,Pimenta,MS,Brasil,F,71 9026 9217,86651690811@exemplo.com.br,2023-08-17
8f53198f-8d78-45bb-b20a-7adbdeb9a155,Dr. Arthur Miguel Albuquerque,1967-08-06,564.797.730-60,58734-174,Vieira de Pinto,CE,Brasil,F,61 7641-4147,56479773060@exemplo.com.br,2024-12-11
861a85ed-b59a-49f1-b22a-8fd272bf89d4,Mirella Souza,1979-10-07,002.335.644-77,86259258,Freitas,AL,Brasil,M,+55 (021) 1503 1091,00233564477@exemplo.com.br,2025-02-16
71131408-4af8-4947-b434-bc0c169bc43a,Beatriz Leão,1975-07-03,249.067.003-08,73960188,da Luz Paulista,MG,Brasil,M,+55 (021) 7486-6934,24906700308@exemplo.com.br,2024-02-24
1802f317-cf20-43b8-b4ff-84e60af5fa0a,Luara Souza,1939-01-14,915.103.642-83,62596-038,Castro do Sul,PB,Brasil,F,(061) 6880-8498,91510364283@exemplo.com.br,2024-05-04
6843c17b-5b1b-4112-9d9f-835e8e2a360b,Pedro Miguel da Rocha,1991-01-03,997.593.634-34,70084088,Borges da Serra,RO,Brasil,M,71 3875-0779,99759363434@exemplo.com.br,2023-08-31
df2c4430-f802-430e-8183-08b6a238a845,Sr. Pedro Montenegro,1934-07-05,025.177.498-51,75349-588,Barbosa,RO,Brasil,F,+55 41 2491-2850,02517749851@exemplo.com.br,2025-02-11
7c4567e4-3a55-4873-9b3b-a338d41dfc45,Srta. Ana das Neves,1961-06-06,956.015.141-57,85402294,Borges,PB,Brasil,M,0800-775-0096,95601514157@exemplo.com.br,2023-09-29
88f62676-0e1e-4f72-8d92-1c9b0cfc4c12,Joana Azevedo,1958-04-21,162.203.607-91,58536-676,da Cruz dos Dourados,MG,Brasil,M,+55 (084) 1298-0403,16220360791@exemplo.com.br,2025-01-02
3fc0398d-9144-4d1a-841b-4239b89a740a,Dra. Elisa Moraes,1955-01-30,939.261.313-08,87023-169,Moura,SE,Brasil,M,+55 51 1981 9818,93926131308@exemplo.com.br,2025-06-01
72b4fabd-2124-4ca5-855a-b700472d3b64,Eloah Farias,1993-02-05,481.773.713-94,59351-382,Carvalho do Sul,AC,Brasil,M,(011) 2149 9448,48177371394@exemplo.com.br,2023-10-22
2ad65d5a-cce2-46e3-bad5-27c487c7b283,Luana Silveira,1958-11-22,399.439.622-49,74316-354,Marques,RN,Brasil,M,21 0927 6944,39943962249@exemplo.com.br,2025-04-10
20870124-dcff-432e-a9fe-e3f9c3e0992d,Henry Dias,1974-08-11,208.016.984-44,38042-884,Silva,AP,Brasil,M,(021) 4960 4747,20801698444@exemplo.com.br,2024-01-01
57fbbe52-6349-4a6a-b849-6bb8bf0849e7,Arthur Pimenta,1978-07-30,157.664.384-13,07645544,Pinto Verde,MA,Brasil,F,+55 (061) 8691-9715,15766438413@exemplo.com.br,2024-08-06
b0863f5c-abb8-4324-b250-7116e7e8ec89,Ravi Ferreira,1936-03-17,873.657.278-63,04435-433,Borges,GO,Brasil,F,51 4086 1763,87365727863@exemplo.com.br,2025-01-09
4ad76e96-44ff-4ed4-8c8c-d7e7388f385d,Fernanda Castro,1976-10-25,236.301.758-01,00217253,Teixeira,AL,Brasil,F,0500-661-9366,23630175801@exemplo.com.br,2024-01-15
134bfb51-3c98-45a3-9ec3-c7a4cb30ccfc,Camila Cavalcante,1993-02-14,397.171.323-69,21661-619,Pinto,RR,Brasil,M,51 5929 0381,39717132369@exemplo.com.br,2023-12-20
c4e83918-9719-4ded-bf17-22eb19b6181c,Dra. Sabrina Aragão,1997-11-20,273.454.890-21,70852829,Correia do Amparo,AC,Brasil,F,(084) 0566-2919,27345489021@exemplo.com.br,2023-07-27
049245c6-c5a2-4a64-b66d-70623bf91739,Thales Abreu,1957-12-26,208.026.871-90,74384753,Castro,SE,Brasil,M,71 2375-9566,20802687190@exemplo.com.br,2024-07-02
076729cf-4687-4427-b4bd-28de18c011e2,Rael Pacheco,1963-09-12,259.513.717-17,53429-243,Guerra,AL,Brasil,F,41 4049-3920,25951371717@exemplo.com.br,2025-05-21
78273c0f-ad58-43a3-bea6-007b1e2e8148,Sofia Guerra,1940-07-24,574.654.526-45,78451-184,Jesus,PB,Brasil,F,+55 71 1968-5636,57465452645@exemplo.com.br,2024-04-17
5785a0e7-a51f-4873-a904-f67927acab1e,Antonella Fernandes,1958-05-03,749.541.652-99,05037-114,Leão Paulista,MT,Brasil,M,+55 (051) 5215 7885,74954165299@exemplo.com.br,2023-10-17
678722a0-fcbc-4401-b007-0e3a2b6361c1,Maria Fernanda Azevedo,1985-02-20,450.136.133-14,02135-725,Sá da Praia,SE,Brasil,M,(041) 7774-1779,45013613314@exemplo.com.br,2023-07-15
a05cafc9-be62-4683-8b89-696512f33cf4,Cauê Moreira,1936-02-03,497.743.117-24,37410139,Novaes Alegre,PI,Brasil,M,61 5559 6992,49774311724@exemplo.com.br,2023-11-08
5569042a-ceec-47a6-a9dd-96fd3b5995ad,Alexandre Rodrigues,1971-01-25,413.409.790-98,93379-971,Casa Grande de Minas,MT,Brasil,F,+55 (061) 1573 8701,41340979098@exemplo.com.br,2025-04-03
4d137b49-81ae-42c4-81da-512561c3acf4,Ayla da Cunha,1990-09-03,797.796.081-59,14239-342,Albuquerque,CE,Brasil,F,51 1334 5002,79779608159@exemplo.com.br,2023-08-20
eb655ab8-ac70-4099-9a62-0dc65483a6c6,Maria Laura da Costa,1935-06-13,412.833.633-07,95929-304,Cunha da Prata,RR,Brasil,F,+55 (081) 0188-7657,41283363307@exemplo.com.br,2023-09-28
46e6548c-3f87-4d17-b298-b57aa1d8beea,Gustavo Gonçalves,1958-04-05,186.114.602-27,21803227,Melo,SP,Brasil,F,71 5631 0695,18611460227@exemplo.com.br,2023-07-02
f5d28d18-c42d-40da-8d9a-c76fa17cd041,Emilly Borges,1939-09-10,447.324.082-19,26976-188,Albuquerque,SE,Brasil,M,+55 61 7022-5714,44732408219@exemplo.com.br,2025-01-16
db5f6e7a-a091-4f84-8d73-c3c4f4a645ae,Bianca Novaes,1944-06-20,424.352.827-88,67413728,Moraes da Praia,MG,Brasil,F,+55 (031) 3866 2897,42435282788@exemplo.com.br,2023-10-26
13550f76-b252-4bf8-895b-ec6523afe62a,Ana Carolina Câmara,1935-09-06,985.346.863-29,88015624,Sales da Praia,MA,Brasil,F,+55 (071) 6398-0408,98534686329@exemplo.com.br,2025-05-05
df94a710-c954-4fb2-91ec-1787c70abbcf,Gael Mendonça,1949-11-20,315.610.993-26,00443581,Dias,PA,Brasil,F,(084) 0069-6834,31561099326@exemplo.com.br,2024-07-01
deff7540-ab4b-4806-bac3-3d0ce0351376,Heloisa Nascimento,1946-04-20,147.432.092-63,33987-885,Novaes,BA,Brasil,F,21 0491-1866,14743209263@exemplo.com.br,2023-12-19
4d087cea-1a3d-479a-bf66-4ba5cb7be957,Dr. Ravi Lucca da Cunha,1936-02-09,527.888.160-47,24811-132,Cirino da Serra,BA,Brasil,F,+55 84 2623 8734,52788816047@exemplo.com.br,2025-02-09
05452f68-dbb4-4b54-808b-b989c8a820ea,Maria Sophia Oliveira,1936-09-18,718.388.651-16,81933-087,Souza,SC,Brasil,M,+55 (011) 4990-6177,71838865116@exemplo.com.br,2024-01-18
5f4fec7e-78cc-407f-bc19-137a141149d8,Luigi Carvalho,1994-10-24,405.757.614-68,40521918,Albuquerque de Novaes,MA,Brasil,M,(021) 3113-1344,40575761468@exemplo.com.br,2024-10-07
7d0a5c21-ecc6-4c83-80b8-4813b0753128,Théo Campos,1986-04-14,607.692.756-51,55016736,Andrade,AC,Brasil,F,(051) 2584 8499,60769275651@exemplo.com.br,2024-12-29
8e9f4b1e-09b0-46c8-aaf7-29df4fd5f909,Luna Sampaio,1965-04-25,528.408.030-88,15264670,Correia de Martins,MA,Brasil,F,(084) 8125 3731,52840803088@exemplo.com.br,2024-11-13
08b09e8e-06b4-4297-aebb-535c52b72353,João Vitor da Cunha,1981-01-10,668.461.915-42,91120474,Alves,DF,Brasil,M,+55 (041) 2205-6296,66846191542@exemplo.com.br,2023-08-19
99f7ffe4-ffa1-40ad-baf9-db65cd373bce,Davi Novais,1973-01-19,644.203.593-93,45020571,da Rocha,RS,Brasil,F,0900 211 3580,64420359393@exemplo.com.br,2025-04-20
485e3668-7e12-452d-84cc-948732d4dc98,Maria Eduarda da Cruz,1994-02-08,061.118.694-09,51897720,Mendes dos Dourados,PB,Brasil,F,+55 (041) 0389 5489,06111869409@exemplo.com.br,2023-11-05
83a6643e-ac66-4704-8c26-9bcc5353084e,João Lucas Vargas,1997-09-28,575.842.079-28,64554-224,Aragão Grande,TO,Brasil,M,(041) 1380 5869,57584207928@exemplo.com.br,2024-06-25
948e6358-398f-4446-b810-769c532ab00f,Sr. José Dias,2005-10-31,722.076.686-56,16135-536,Araújo de Goiás,BA,Brasil,F,+55 (071) 2090 8996,72207668656@exemplo.com.br,2023-06-30
accf9416-834a-45c5-a1f7-980b2fb7f3e3,Vinicius Cardoso,1998-02-08,202.501.570-59,64805-117,Moura,AC,Brasil,F,+55 (084) 1294 0075,20250157059@exemplo.com.br,2023-07-21
6aa99a03-af3d-4f34-9b94-f022b5bfb32a,Liz da Luz,2001-07-31,813.094.978-48,56428-204,Silveira do Norte,MS,Brasil,F,(061) 0049 4281,81309497848@exemplo.com.br,2024-03-27
0ba51f63-24f7-4dcc-8b76-2cb33aeb1c50,Srta. Lara da Cruz,1981-08-02,520.366.729-23,20639555,Fonseca de Goiás,PE,Brasil,F,+55 (081) 3845-6942,52036672923@exemplo.com.br,2024-11-14
5069aefd-5a9f-484d-b8d8-f6327c6bdaaa,Maria Júlia Cirino,2006-10-31,025.020.677-40,53400-171,Andrade Verde,AL,Brasil,F,+55 (084) 5992-2454,02502067740@exemplo.com.br,2025-05-03
0ef6ef92-1acb-481d-825a-8244def6acf3,Agatha Costela,1978-03-16,681.178.776-77,66575-229,Sá,SE,Brasil,F,+55 (011) 6848-8516,68117877677@exemplo.com.br,2023-08-06
4f74d995-72c1-48f1-bad2-b77384be7c24,Ana Cecília da Cunha,1937-07-14,025.686.385-23,13126-074,da Mota de Ribeiro,AM,Brasil,M,+55 71 9129-2182,02568638523@exemplo.com.br,2023-07-05
54fa2a2a-64b1-4dd2-8b83-8b4b82507ef8,Liz Ribeiro,1961-03-18,627.945.112-45,17395709,Andrade,AL,Brasil,F,+55 (051) 7085 7160,62794511245@exemplo.com.br,2023-12-12
eb4fb573-670a-43f1-83cc-15c5f272f216,Srta. Antonella Pires,1995-01-08,308.045.880-91,74108-119,Garcia do Norte,AP,Brasil,F,61 2157-8248,30804588091@exemplo.com.br,2024-03-31
c018ecf1-fb2b-4fd2-8549-2447e7802f70,Mariana Leão,2006-10-15,967.907.850-00,11277-267,Monteiro de Souza,RR,Brasil,F,+55 (084) 6584-8064,96790785000@exemplo.com.br,2023-09-28
1d2a4323-f690-4893-b67d-d2ea729420ce,Antônio Sá,1938-05-22,814.944.349-81,73549121,Guerra,AC,Brasil,M,+55 81 9651 1979,81494434981@exemplo.com.br,2024-10-21
5ff592a1-8112-446b-85a2-b9be3c56a99f,Mariana Moraes,1973-01-21,983.586.053-09,53461-979,Siqueira das Pedras,AM,Brasil,F,(051) 3564-2143,98358605309@exemplo.com.br,2023-11-13
619e552a-698f-4477-8e00-b4cb0559d320,Allana Melo,1974-05-28,035.315.828-34,28297249,Gomes da Mata,BA,Brasil,M,+55 (071) 1412-2981,03531582834@exemplo.com.br,2024-09-22
a05f0ac5-b327-4872-bcd4-e6e418ec38ea,Théo das Neves,1971-12-18,524.460.611-28,58261256,Fonseca,MT,Brasil,F,+55 21 5991 7405,52446061128@exemplo.com.br,2024-03-27
e965a01a-621a-4bde-b201-a9708231542d,Maria Julia Costela,1952-09-16,268.695.044-74,42548460,Rodrigues,RR,Brasil,M,+55 (041) 8198 3390,26869504474@exemplo.com.br,2024-12-20
98d41a04-9f47-4253-93fa-0bfd45b26840,Davi Cassiano,1995-01-24,484.924.308-24,11117-456,Freitas,DF,Brasil,F,+55 71 7734-4309,48492430824@exemplo.com.br,2024-09-17
62834d48-9bbe-4e91-a3d6-1a1f40b8e604,Ravy da Costa,2001-10-29,444.763.857-70,73449-747,Correia da Serra,AP,Brasil,F,0800 877 6016,44476385770@exemplo.com.br,2023-11-29
15b17cf7-6a50-40ee-90a5-ac26bc1a3af4,Benicio Vargas,1955-12-16,724.298.345-12,91491418,Fernandes,RS,Brasil,F,(011) 6512-5910,72429834512@exemplo.com.br,2024-04-23
a7ee1833-a6d5-410a-a599-bb2b18cb21fb,Bento Mendonça,1942-03-21,702.799.243-17,71493-609,Silveira de Santos,GO,Brasil,F,(031) 8314 3696,70279924317@exemplo.com.br,2024-05-04
9da14636-127d-408f-906e-a0c40206bb5f,Anna Liz Vieira,1994-08-22,503.540.177-02,13990371,Moreira do Amparo,MT,Brasil,M,0300-406-7092,50354017702@exemplo.com.br,2024-02-08
9c7e8540-d42c-4114-819a-b9a40317b413,Sra. Isabelly Caldeira,1961-07-20,264.973.450-04,79923-189,da Rocha,RS,Brasil,M,81 9524-5729,26497345004@exemplo.com.br,2023-06-11
249b32ee-e59c-4a56-a572-4e82e4925726,Melissa Azevedo,1948-12-30,606.478.134-52,16588-428,Sales,TO,Brasil,F,+55 84 0722-4478,60647813452@exemplo.com.br,2023-06-24
4afed719-e236-43ff-9370-4d09de077dfd,Sara Campos,1970-07-19,649.429.457-01,95761-050,Freitas de Nogueira,BA,Brasil,F,0800-162-9163,64942945701@exemplo.com.br,2024-08-21
594ef6ea-8dd8-4d59-b3c2-72c9f80dc46c,Isabella Rocha,2006-09-22,860.082.678-94,71569342,Freitas do Galho,MT,Brasil,M,51 9066 2826,86008267894@exemplo.com.br,2025-03-07
97ab1fc8-c472-4658-94ab-9befe5b38325,Pietro Almeida,1992-06-15,300.022.812-63,73668669,Carvalho,MG,Brasil,M,+55 61 9343-2880,30002281263@exemplo.com.br,2023-12-20
6f82b2cb-053f-4ebd-857e-6ceec2a379bd,Caroline Castro,1993-10-12,547.377.235-14,87028-634,Martins da Praia,SC,Brasil,M,+55 81 2594 7535,54737723514@exemplo.com.br,2023-07-03
a6232dda-ec5f-4811-b36d-d2aaba8743ca,Sra. Lara Jesus,1960-02-02,253.781.421-49,48098-973,Rodrigues,PA,Brasil,M,(061) 0121-8262,25378142149@exemplo.com.br,2025-02-05
ccbe597e-335a-435b-b809-4ab86a839dd6,Letícia da Conceição,1962-04-30,415.950.549-07,40909-702,da Costa das Pedras,MG,Brasil,M,41 2171-3623,41595054907@exemplo.com.br,2023-08-17
0cd6fd31-b682-4714-a389-7d7c5e55b434,Anna Liz Azevedo,1942-07-13,745.560.513-54,70822036,Cardoso de Aragão,BA,Brasil,M,+55 (061) 1470 9995,74556051354@exemplo.com.br,2025-01-06
f0bce423-baa6-44f6-b743-8d0c4e4c96ad,Sra. Ana Vitória Siqueira,1954-12-17,601.567.900-94,44773307,Cavalcante das Flores,AC,Brasil,M,+55 (011) 8641-7158,60156790094@exemplo.com.br,2023-10-26
c82fb95c-b4e3-4c87-8b58-0d16ec62dd4f,Srta. Maria Laura Peixoto,1980-07-19,891.409.692-31,58500518,Brito dos Dourados,SC,Brasil,M,+55 (061) 0046 5214,89140969231@exemplo.com.br,2025-03-02
62a4bd0a-0394-46b4-b556-036939ee8b21,Noah Castro,1954-09-07,732.003.412-23,43987-177,Borges de Oliveira,MT,Brasil,M,31 1715-1878,73200341223@exemplo.com.br,2024-11-19
cb42d044-5614-4b70-a082-a86291a563d8,Breno Gonçalves,1940-08-16,803.532.899-37,84444637,Albuquerque do Norte,AP,Brasil,F,(071) 5763 8122,80353289937@exemplo.com.br,2025-01-18
ad2bdee9-f069-43f4-b64a-39e5162fb719,Henry Siqueira,1984-08-23,317.972.396-74,31896371,Albuquerque de Cassiano,MS,Brasil,F,+55 (021) 8159-9618,31797239674@exemplo.com.br,2024-01-21
2ce60310-e576-4e55-abf1-cdb300982b27,Sr. Thiago Brito,1943-08-04,252.721.379-02,56870-960,Cavalcanti do Oeste,RJ,Brasil,F,+55 (051) 9249-8473,25272137902@exemplo.com.br,2023-10-23
c3c2f9c4-556c-4085-8aab-0caef25e8f13,Catarina Rodrigues,1968-08-15,514.074.359-61,11333777,Monteiro,CE,Brasil,M,+55 (041) 3939 0662,51407435961@exemplo.com.br,2023-06-17
85cc6d82-a52b-4801-bc0b-bb01c337626c,Juan Andrade,1989-09-05,603.686.898-22,10963575,Pereira da Mata,RS,Brasil,M,51 4301 9435,60368689822@exemplo.com.br,2024-03-03
635c3959-86b2-41f3-b712-8282d3bfade2,Bruna Nogueira,1993-12-18,987.764.814-07,17981-707,Fogaça,PE,Brasil,M,+55 81 3976-9005,98776481407@exemplo.com.br,2024-01-30
82368ce6-c763-48d8-9f0f-52e7cab98339,Maria Julia Nunes,2000-06-23,446.396.527-00,72996-390,Vieira,MT,Brasil,M,+55 31 5354 9613,44639652700@exemplo.com.br,2024-01-21
d907d84a-d025-4016-962e-bfc97bfdb78f,Dra. Carolina Novais,2002-03-16,459.778.768-67,23395770,Fonseca,TO,Brasil,F,41 0307 2524,45977876867@exemplo.com.br,2025-02-02
a0951351-9eea-492e-8e84-a45c8f375a46,Arthur Miguel Almeida,1994-12-30,711.625.999-35,53300-734,Pinto,MA,Brasil,F,(041) 5319-5424,71162599935@exemplo.com.br,2025-02-16
c83868c2-1577-4567-be16-e884692a010d,Lunna da Luz,1994-06-28,224.210.542-41,96908-920,Casa Grande,PA,Brasil,F,81 6624 1329,22421054241@exemplo.com.br,2025-01-14
c08a636b-23e7-4be8-97d7-6e154e7db92b,Dr. Benício Mendonça,1984-02-11,054.434.008-49,44662965,Duarte das Pedras,PR,Brasil,M,+55 (021) 0690-5317,05443400849@exemplo.com.br,2024-12-12
e784ab4c-aca4-4ad0-b51b-57316de6c501,Ana da Mota,1982-08-17,200.734.907-84,09096-608,Rodrigues,DF,Brasil,F,61 1300 9459,20073490784@exemplo.com.br,2024-12-06
95b64e0b-7f0a-4eff-a2e1-bfe933ce01bf,Julia Cassiano,2001-10-18,911.784.527-17,09218789,Aragão da Prata,AP,Brasil,F,51 3529 0348,91178452717@exemplo.com.br,2024-04-17
c07b84dd-5011-4f11-b397-e92bb45c5831,Arthur Gabriel Garcia,1984-01-20,851.122.962-61,98630-327,Aparecida de Alves,SC,Brasil,F,21 8560-3243,85112296261@exemplo.com.br,2024-02-20
c62e37cf-7794-4c16-91d5-374aece17e9d,Liam Aragão,1998-07-02,942.564.374-45,28146887,Borges das Flores,AC,Brasil,M,21 9617-4978,94256437445@exemplo.com.br,2024-03-13
aa3925de-ca27-40c8-9ac2-e1ed6c2508c9,Liz Aragão,1979-01-31,507.003.201-41,49253073,Pimenta Verde,PR,Brasil,M,(031) 3471-2295,50700320141@exemplo.com.br,2024-04-29
4d57701f-9c7d-4174-9e56-d404921eaf79,Raul Fernandes,1936-08-28,233.992.621-10,25806368,Moura,RO,Brasil,M,(021) 1555 4091,23399262110@exemplo.com.br,2023-07-05
